url,date,rawContent,place,likeCount
https://twitter.com/CelticsDev/status/1657107812781117457,2023-05-12 19:37:44+00:00,"Just in time for a Celtics Game 7 win, @Barbwiretape released this awesome piece of work:

#Celtics #BleedGreen https://t.co/5v6ijrH3vJ",,6
https://twitter.com/SnottieDrippen/status/1657048838908280833,2023-05-12 15:43:24+00:00,"Marcus Smart outplayed future HOFer and scoring machine James Harden last night. 

#BleedGreen https://t.co/VzaRc4Hcv5",,6
https://twitter.com/AntOnTheCape/status/1657085409548009472,2023-05-12 18:08:43+00:00,"Line of the year from Marcus Smart: 

“I know he’s (Joe Mazzulla) getting killed a lot and rightfully so”

Wow. Bombshell. 

Do you agree with Marcus Smart? Reply 👇🏻

 #BleedGreen https://t.co/M0r1S0Fh0K",,6
https://twitter.com/CelticsLead/status/1657428520618938369,2023-05-13 16:52:07+00:00,"1 more day until the Philadelphia 76ers are packing their bags for Cancun.
#BleedGreen https://t.co/9EEj0msQWC",,5
https://twitter.com/jumperbrasil/status/1657090635348754432,2023-05-12 18:29:29+00:00,"🚨 REDENÇÃO!

O astro do Celtics, Jayson Tatum, amassou o aro no primeiro tempo do jogo 6 contra o 76ers. Porém, brilhou no último período e decidiu o duelo. #BleedGreen 

Jayson Tatum foi do inferno ao céu em um mesmo jogo do Celtics 👇

https://t.co/kk0WTq6Zoc",,5
https://twitter.com/crowderista/status/1657051498134528006,2023-05-12 15:53:58+00:00,"Difícilmente juguemos otro partido tan malo, encima en el garden, ojalá salgan con las energías de los primeros 5 minutos del 1q que los pasamos por encima, en los últimos partidos no apareció nuestra principal característica que es la efectividad. 

 BOSTON EN 7

#BleedGreen",,5
https://twitter.com/ReporteroLakers/status/1657432465521139712,2023-05-13 17:07:48+00:00,"Notaron esto❓  👇🏼 

Si Boston gana a 76ers, las finales de conferencia serian las mismas que en la burbuja

#LakeShow
X
 #MileHighBasketball 

#HEATCulture 
X
#BleedGreen 

Veremos… mañana Juego 7 entre Phili y Boston https://t.co/lpU38PjbIk",,5
https://twitter.com/zaspany_34/status/1657086550025330708,2023-05-12 18:13:15+00:00,"Jak wiecie jestem fanem 🍅 Jak sezon jest to na potęgę zajadam. Co do soków, swój najlepszy, ale już się skończył. Z kupnych polecam tego zawodnika. Smak bardzo dobry i skład także. Piłem podczas G6😎 #BleedGreen 🔥🤠 #zaspanychef https://t.co/yjjLHJ1Cp5",,5
https://twitter.com/andrewftwalpert/status/1657380482143641603,2023-05-13 13:41:14+00:00,The flyer I made for game 7 watch party #BleedGreen https://t.co/zhJfRRpSF3,,5
https://twitter.com/BigTwoMedia/status/1657173372332064777,2023-05-12 23:58:15+00:00,"Congrats once again, @FCHWPO
1st All-NBA selection! 2x All-Star! ☘️
#BleedGreen #NBA #smsports https://t.co/ttKwD8hhuS",,5
https://twitter.com/SamBergerShow/status/1657217087889178624,2023-05-13 02:51:58+00:00,"Like if you think this is the most annoying thing in the history and sports

#WarriorsvsLakers #warriors #Lakers #NBA #NBATwitter #Celtics #BleedGreen #NBAPlayoffs #DubNation #stephcurry https://t.co/0ltEToklsG",,5
https://twitter.com/LikeaFuckDown7/status/1657039907775184899,2023-05-12 15:07:54+00:00,"Customized iPhone case Boston  #Celtics #BleedGreen Jayson Tatum &amp; Jaylen Brown 
Green Team ☘️💚 https://t.co/ELMCmC9iPd",,5
https://twitter.com/thekidLaLaker/status/1657062417715560461,2023-05-12 16:37:21+00:00,"é a CARA do lakers ir atrás desse arrombado.

ótimo jogador mas tá velho e cheio de lesão, se fizerem isso eu me declaro #BleedGreen",,5
https://twitter.com/RunPureSports/status/1657405934958702596,2023-05-13 15:22:22+00:00,"Current top 7 players left in the #NBAPlayoffs #NBA 

1. Nikola Jokic #MileHighBasketball 
2. Anthony Davis #LakeShow 
3. LeBron James #LakeShow 
4. Jimmy Butler #HEATCulture 
5. Joel Embiid #BrotherlyLove 
6. Jayson Tatum #BleedGreen 
7. Jamal Murray #MileHighBasketball",,4
https://twitter.com/jptalksceltics/status/1657136920080666629,2023-05-12 21:33:24+00:00,Jaylen Brown CALLING Celtics Fans OUT!! BRING THE ENERGY FOR GAME 7!!! #fyp #celtics #jaylenbrown #celticsfans #celticsfan #bostonceltics #nba #nbaplayoffs #BleedGreen https://t.co/JwrwQjy9kA,,4
https://twitter.com/rigocruz_5/status/1657254632467382274,2023-05-13 05:21:09+00:00,Why they be talking about MJ like he never struggled 💀🤣🤣 #BleedGreen https://t.co/DWfLeUMHrt,,4
https://twitter.com/BasketPronostic/status/1657387284625346560,2023-05-13 14:08:16+00:00,"Pas de matchs #NBA ce soir, reprise demain pour un gros Game 7 entre #BleedGreen et #BrotherlyLove 

Rejoignez le Telegram pour ne pas louper mes futurs pronostics 👉 https://t.co/i3X1pvpNok 

#TeamParieur #parissportifs",,4
https://twitter.com/ArquimedesJaenG/status/1657206422768066562,2023-05-13 02:09:35+00:00,"Felicidades a los fans del #Heat 🏀🔥 Eliminaron hoy (en casa) a los Knicks, y ahora esperarán a los #Celtics ☘️ para disputar la Final de la Conferencia Este de la #NBA . 💪🏼 #HEATCulture #BleedGreen #NBAPlayoffs",,4
https://twitter.com/DakotaBets/status/1657422600966926336,2023-05-13 16:28:36+00:00,#Celtics PIE (Player Impact Estimate) Stat for game 6 in Philly --- below is entire game - Jayson Tatum had a PIE of 41.9 in the 4th quarter - an ungodly impact number! Marcus Smart 4th quarter was 22.6 (MVPs of league over a season avg 20-23 PIE) #BleedGreen #Banner18 #Game7 (Brunson had a 36.7 PIE in 4th quarter last night getting eliminated 21 for the game 18.2 for the series-Butler finished at 17.1 for the series),,4
https://twitter.com/sportsfan_4_/status/1657058977258020870,2023-05-12 16:23:41+00:00,"Dear @celtics, I miss you. Thank you for winning yesterday. Please win Sunday.

Sincerely,

Celtics Fans

#bleedgreen",,4
https://twitter.com/G327_/status/1657075246996807680,2023-05-12 17:28:20+00:00,"Harden one bucket in second half. Embiid one points in final 10mn. Doris Burke zero comments in final three mins as Tatum erupts. 

#BleedGreen https://t.co/lH93uwTJGU",,4
https://twitter.com/SportsGrid/status/1657438166784122880,2023-05-13 17:30:27+00:00,"Jayson Tatum Gotta Pick Up The Pace! 💨

@TheKevinWalsh asks @CoachYoungNJ to share his biggest takeaway going into Game 7 between the 𝐁𝐨𝐬𝐭𝐨𝐧 𝐂𝐞𝐥𝐭𝐢𝐜𝐬 and 𝐏𝐡𝐢𝐥𝐚𝐝𝐞𝐥𝐩𝐡𝐢𝐚 𝟕𝟔𝐞𝐫𝐬

#BleedGreen #BrotherlyLove https://t.co/oYs8CWWNH5",,4
https://twitter.com/CeltsAllDayIG/status/1657499634846269440,2023-05-13 21:34:42+00:00,GAME 7 IS GOING TO BE A GOOD ONE 😈 #BleedGreen https://t.co/YDHnY8TbBH,,4
https://twitter.com/metalhead684/status/1657484419144245250,2023-05-13 20:34:14+00:00,"Looking FORWARD to tomorrow's game! 😏

#boston | Boston Celtics #NBA #Celtics #BleedGreen https://t.co/yq1vBndrPP",,4
https://twitter.com/thenickgalle/status/1657111278027001888,2023-05-12 19:51:30+00:00,"Jayson Tatum really had the greatest terrible performance we will ever see in NBA history. 

A nightmarish 36-42 minutes just to be the hero this team needed for the last 4-6.

True grit. 

#BleedGreen | #Celtics 
https://t.co/a5I9kKZ1mj",,3
https://twitter.com/ProptheMic/status/1657422250998472711,2023-05-13 16:27:12+00:00,"Off day for #NBAPlayoffs so no picks, but we're already in the lab looking at tomorrow's huge Game 7: #BrotherlyLove  @ #BleedGreen!

In the meantime, we need your thoughts.  The #WNBA  season kicks off Friday May 19.  We wanted to gage your interest if we put out some player props once #NBA wraps up.  Let us know!

#Gamblingtwitter",,3
https://twitter.com/lincoford/status/1657045868669722626,2023-05-12 15:31:36+00:00,Celtics in 7 #BleedGreen,,3
https://twitter.com/marauders_lax/status/1657445202901049347,2023-05-13 17:58:24+00:00,"Warmup is underway!

#RauderBall #GreenTillWeDie #BleedGreen https://t.co/9ln3Ur7R7y","Winnipeg, Manitoba",3
https://twitter.com/Lebiram_/status/1657522449758420994,2023-05-13 23:05:21+00:00,Celtics in 7 🍀💚🍀 #BleedGreen,,3
https://twitter.com/lfgmetsny120/status/1657082438693052423,2023-05-12 17:56:55+00:00,"Sorry NBA, these two love to play together, support each other and believe in each other. 

#BleedGreen #Celtics #NBA @StoolGreenie @ByJayKing @JaredWeissNBA @BriMarieD @taylorcsnow 

@jaytatum0 @FCHWPO https://t.co/e7e3VAWKKB",,3
https://twitter.com/PSUPanthers/status/1657489889728798720,2023-05-13 20:55:59+00:00,"WLAX: Donovan scores twice in NCAA Tournament setback to #13 Trinity
(Olivia Croke pictured)
#PantherPride #BleedGreen
https://t.co/G81ylKNxYh",,3
https://twitter.com/christo77562346/status/1657407924204105729,2023-05-13 15:30:16+00:00,@celtics Defend Causeway unlike the hockey team!! #bleedgreen,,3
https://twitter.com/5280SportsRadio/status/1657209397121282048,2023-05-13 02:21:24+00:00,"🚨@NBA: The @MiamiHEAT have punched their 🎟️ to the Eastern Conference Finals beating the @nyknicks 96-92 &amp; winning the series 4-2. They await #BleedGreen or #BrotherlyLove 🏀

📸: @KXAN_News https://t.co/wo509HAjST",,3
https://twitter.com/dstrum21/status/1657042804139229186,2023-05-12 15:19:25+00:00,"“They think I am hiding in the shadows, but I am the shadows.” #BleedGreen https://t.co/QlnObtNjqd",,3
https://twitter.com/The12Disiples/status/1657534024665923584,2023-05-13 23:51:21+00:00,LFGGGGGGG!!!! The garden better be rocking tomorrow!!! #BleedGreen #Celticsin7,,3
https://twitter.com/ThePlasterShow/status/1657074880024543266,2023-05-12 17:26:53+00:00,"#HappyFriday! 🚨

2:05: #Celtics force game 7 #BleedGreen 
2:20: @Mike_Soroka28 joins #ForTheA 
2:40: #Titans schedule released 
3:00: @kerrykeating3 talks #NBAPlayoffs 

Watch LIVE at 2pm:
https://t.co/9yE87g93MJ https://t.co/QdLMcEECAx",,3
https://twitter.com/TheeGreenGarden/status/1657086541259485191,2023-05-12 18:13:13+00:00,"A 𝓫𝓸𝓷𝓭 like no 𝐨𝐭𝐡𝐞𝐫 🤞🏽☘️

better 𝖙𝖔𝖌𝖊𝖙𝖍𝖊𝖗 💚

yours truly, The 𝓙𝓪𝔂𝓼 🔥

#BleedGreen  | #TheGreenGarden☘️ https://t.co/ORg7Cj3gf2",,3
https://twitter.com/celtics_mexico/status/1657206958632361984,2023-05-13 02:11:43+00:00,"@CJHurricane781 I just want to convert to green more basketball fans in my country 💚🍀
#SomosLosCeltics #BleedGreen",,3
https://twitter.com/Jennife55216657/status/1657508798406467584,2023-05-13 22:11:07+00:00,"This our time. 
#BleedGreen",,3
https://twitter.com/davidmwilson14/status/1657098537849479219,2023-05-12 19:00:53+00:00,"We’re LIVE! @ThePlasterShow ⤵️

• #Celtics force game 7 #BleedGreen 
• @Mike_Soroka28 joins #ForTheA 
• @kerrykeating3 talks #NBAPlayoffs 

https://t.co/GC8qxwkw7o",,3
https://twitter.com/DonScorsese/status/1657304861938008066,2023-05-13 08:40:44+00:00,Are this years NBA Finals going to be a fight to banner 18 between the Boston Celtics and L.A Lakers? Would be quite fitting and historic if it is to be... as long as Green prevails in the end ☘️ #UnfinishedBusiness #BleedGreen,,3
https://twitter.com/STR8Homah/status/1657505367675269126,2023-05-13 21:57:29+00:00,"@Figensport Our family had #BleedGreen season tix in the 80's-90's. Watched MJ live a bunch. Still to this day, I have never seen anyone do things that he did. Others are also greats &amp; may break all of his records, but I've yet to see anything like MJ. He truly was one of one.",,3
https://twitter.com/mulligan_scott/status/1657095380910104580,2023-05-12 18:48:20+00:00,Luv a trip up North. Bring it on! #BleedGreen,,3
https://twitter.com/BostonStrongBR/status/1657434704369315840,2023-05-13 17:16:41+00:00,"Marcus Smart: “Joe nos ama.  Nós amamos Joe.  Nós acreditamos em Joe.  E Joe acredita em nós.”

#BleedGreen",,3
https://twitter.com/Rinemania/status/1657094956178104332,2023-05-12 18:46:39+00:00,"Real (and spectacular) “Seinfeld” fan @Dan_Shaughnessy might be interested to know Sunday is the 25th anniversary of the show’s finale (set in MA). Hopefully, our Boston Celtics will be Masters of their Domain and stave off a similarly underwhelming finale. #BleedGreen",,3
https://twitter.com/georgeplastertn/status/1657098499513540616,2023-05-12 19:00:44+00:00,"We’re LIVE! @ThePlasterShow ⤵️

• #Celtics force game 7 #BleedGreen 
• @Mike_Soroka28 joins #ForTheA 
• @kerrykeating3 talks #NBAPlayoffs 

https://t.co/4vaxViMedK",,3
https://twitter.com/DanKelley66/status/1657365013181415425,2023-05-13 12:39:46+00:00,"Jersey options…
—
#Celtics☘️ #BleedGreen https://t.co/vJesLmAOOa",,3
https://twitter.com/joshhymanNHL/status/1657244416971612161,2023-05-13 04:40:33+00:00,having a game 7 at 3:30 in the afternoon is so dumb #BleedGreen,,3
https://twitter.com/SiriusXMNBA/status/1657048995712122881,2023-05-12 15:44:01+00:00,"“What Tatum was able to do is really hard”

Celtics legend Kevin McHale breaks down Jayson Tatum’s 4th quarter performance with @TheFrankIsola &amp; @Scalabrine

#BleedGreen | #NBAPlayoffs https://t.co/dYYSIwFtaV",,3
https://twitter.com/billyderrick10/status/1657098598620749832,2023-05-12 19:01:07+00:00,"#HappyFriday! 🚨

• #Celtics force game 7 #BleedGreen 
• @Mike_Soroka28 talks #Braves
• @kerrykeating28 talks #NBAPlayoffs 

⬇️ @ThePlasterShow ⬇️

https://t.co/UvISzqm8p9",,3
https://twitter.com/Baronpower3/status/1657306516611842048,2023-05-13 08:47:19+00:00,"Lakers da 7  Miami da 8 
in finale di conference 
sono sorprese ma anche no.
LeBron e Butler sono abituati 
e quando l’NBA diventa vera 
battaglia, alzano il livello.
Da celtico spero di vedere 
due serie contro di loro …
rispetto per grandi avversari!

#NBAPlayoffs #BleedGreen https://t.co/i7OpDLWIAL","Rodano, Lombardia",3
https://twitter.com/SamBergerShow/status/1657357575413743621,2023-05-13 12:10:12+00:00,"Gross. 

Sorry Mom. 

#Celtics #Game7 #BleedGreen #MothersDay #NBAPlayoffs",,3
https://twitter.com/adill_mohamad/status/1657248589070868481,2023-05-13 04:57:08+00:00,"I hope to reach the same level of happiness tomorrow what Lakers fans are experiencing today 🤞
#BleedGreen",,2
https://twitter.com/smh24yt__/status/1657266216652644353,2023-05-13 06:07:11+00:00,Great day for me!!! My 5 favorite NBA teams the #LakeShow #BrotherlyLove #BleedGreen #MileHighBasketball #HEATCulture have all moved on!!! Hopefully my number 1 favorite wins it all!! This has been a great NBA season with an overload of W’s. Life is good!!!!!,,2
https://twitter.com/GiveTobiasSMAX/status/1657316032892252160,2023-05-13 09:25:08+00:00,ブロッコリーだろそりゃ🥦 #BleedGreen,,2
https://twitter.com/fiftybaisa/status/1657327801463107584,2023-05-13 10:11:54+00:00,@CelticsRiley #BleedGreen ☘️,,2
https://twitter.com/Outsider832/status/1657282215997259776,2023-05-13 07:10:45+00:00,Jako fan @celtics #BleedGreen jestem pełen podziwu dla tego co włodarze @Lakers byli w stanie „skleić„ w tym sezonie po tak marnym początku i tych problemach jakie były sezonie regularnym...#chapeaubas,,2
https://twitter.com/Sac_FansUK/status/1657356895152230400,2023-05-13 12:07:30+00:00,"Lakers @ Celtics Final
#BleedGreen #NBAPlayoffs https://t.co/WyhxwOHnuF",,2
https://twitter.com/Gambling400/status/1657167560033333249,2023-05-12 23:35:09+00:00,I am an open Boston Celtics hater. But man Tatum is just so unlikable. #BleedGreen #NBA #NBAtwitter #NBAplayoffs #PLAYOFFMODE,,2
https://twitter.com/ruimmascarenhas/status/1657247475416047617,2023-05-13 04:52:42+00:00,@BriMarieD S&amp;$t. Mother’s Day is going to be challenging…#BleedGreen,,2
https://twitter.com/sa_tanpyo/status/1657381051210272775,2023-05-13 13:43:29+00:00,"月曜の #BOS #PHI 4時半か〜😭
起きれるかな😂
#BleedGreen 
#NBAPlayoffs",,2
https://twitter.com/kago_tokyo/status/1657226637442953216,2023-05-13 03:29:54+00:00,"イーストらしいロースコア決着サイコー！
ニューヨークのプレイオフ復活は本当に熱かった！！！
ブランソンまじでお疲れ

マイアミは1984以来の8thシードからのconf.ファイナル進出
相手はボストンかフィリーか、、

#NBAPlayoffs #NYKvsMIA
#NewYorkForever #HEATCulture 
#Bleedgreen #BrotherlyLove https://t.co/S4CpPnuDpR",,2
https://twitter.com/stphklay/status/1657249170690916354,2023-05-13 04:59:27+00:00,#BleedGreen,,2
https://twitter.com/KeithGrant09/status/1657388084676243456,2023-05-13 14:11:26+00:00,Lakers fans are upset 😡 about the tweet below from May 1st. 😆 🤣 😂. It doesn't matter because it was just a prediction/opinion. I don't really care about this series because I'm a Celtics fan. All of your Cancun on 3 means nothing to me. #BleedGreen    Let's go Celtics ☘️!!,,2
https://twitter.com/WalterMaselli1/status/1657169656153534472,2023-05-12 23:43:29+00:00,Why do I feel like when the series ends will find out Doris Burke was on the Philly payroll #Bleedgreen,,2
https://twitter.com/MTP_pod/status/1657244768265486336,2023-05-13 04:41:57+00:00,Hopefully Philly has a similar performance to GS on Sunday against the #BleedGreen,,2
https://twitter.com/largeinfant2k/status/1657379909139046400,2023-05-13 13:38:57+00:00,"Ain’t nothing nicer than a flawless, holo DM Marcus Smart 😍

@spontaneousJei might be onto something here with these holos….

#NBA2K23 
#NBA2KMyTeam
#BleedGreen 
#holosquad https://t.co/05G1CC9cqI",,2
https://twitter.com/RyanDropsProps/status/1657367143095193600,2023-05-13 12:48:13+00:00,"DK NBA No Sweat SGP🏀

$10 Max
#GamblingTwitter #DraftKings #BrotherlyLove #BleedGreen #NBA https://t.co/giFSKUSMKO",,2
https://twitter.com/nbaforlife0/status/1657378122470248449,2023-05-13 13:31:51+00:00,1 more win tomorrow and we advance to play the heat! Have a great Saturday everyone! Can’t wait for the game tomorrow at 3:30pm ☘️ #BleedGreen please win @celtics,,2
https://twitter.com/JRebello11/status/1657365203598671874,2023-05-13 12:40:31+00:00,"LFG @celtics 
#BleedGreen https://t.co/FL0FOyLscL",,2
https://twitter.com/Baronpower3/status/1657354919781728261,2023-05-13 11:59:39+00:00,"Noi vogliamo questa Finale! 

#BleedGreen #BOSLAL #BeatLA 
#NBAPlayoffs #NBAPlayoffs2023 https://t.co/roUCXHofl6",,2
https://twitter.com/MavsLead/status/1657535323575042048,2023-05-13 23:56:31+00:00,Who you got winning Game 7? #BleedGreen #BrotherlyLove @SixersLead @CelticsLead,"Mill Plain, WA",2
https://twitter.com/SuhpremeTaco/status/1657080792852606977,2023-05-12 17:50:22+00:00,@celtics Voted ☘️✅ #BleedGreen,,2
https://twitter.com/HipHopChef360/status/1657064872964653072,2023-05-12 16:47:07+00:00,"“Two J’s Smoking on that Philly Pack”
Has to be the best thing I’ve heard on National Television all year lol
#BOSvsPHI #BeatPHILA #Round2 #Game7 #GeauxHardOrGeauxHome 
#BleedGreen https://t.co/Dz0yqvFnvg",,2
https://twitter.com/CeltsAllDayIG/status/1657429960158527488,2023-05-13 16:57:50+00:00,"Celtics players records in Game 7s

Al Horford: 6-2
Jaylen Brown: 5-1
Marcus Smart: 5-1
Jayson Tatum: 4-1
Grant Williams: 3-0
Derrick White: 2-1
Rob Williams: 2-0
Payton Pritchard: 2-0
Sam Hauser: 1-0
Malcolm Brogdon: 0-1

#BleedGreen",,2
https://twitter.com/Kanyesofruity/status/1657431282135998464,2023-05-13 17:03:05+00:00,LETS FUCKING GO BOSTONNNNN #BleedGreen,,2
https://twitter.com/DC4LCustomTees/status/1657054638460530689,2023-05-12 16:06:27+00:00,#BleedGreen https://t.co/Z613ixj3vP,,2
https://twitter.com/PurpleGoldMinds/status/1657434102486962178,2023-05-13 17:14:18+00:00,"PGM's FAN CAVE will be open on @WatchPlayback for Game 7 #BrotherlyLove vs #BleedGreen TAP IN

https://t.co/xnZx7m4lUY",,2
https://twitter.com/fritzglc/status/1657056853635866626,2023-05-12 16:15:15+00:00,"Keep playing the right way and putting in full effort on both ends, @Celtics! 
#UnfinishedBusiness #BelieveInBoston #AllAbout18 #BleedGreen #WayOfLife☘️🏀💚 https://t.co/FBQM5Z1KTc",,2
https://twitter.com/travisrohrig/status/1657092534655410192,2023-05-12 18:37:02+00:00,"Today I had an awards day for all of my staff.  I wore my @smart_MS3 jersey as he was a game changer last night.   @YGC36hoops here is me with our boys basketball coach, another YGC for our youth.  #BleedGreen https://t.co/mYOx49tmik",,2
https://twitter.com/ServiBarrientos/status/1657089943485702153,2023-05-12 18:26:44+00:00,SAY NO MORE CAPTAIN!!! I WILL MAKE SURE I DO MY JOB ON SUNDAY #SorryMamaMyTeamNeedsMe #BleedGreen,,2
https://twitter.com/EWxZQMOWEPSMJzy/status/1657517601940193280,2023-05-13 22:46:06+00:00,"よし、良い顔してる

明日は勝つしかない！！！☘️
#BleedGreen",,2
https://twitter.com/BeantownUS/status/1657086984509087763,2023-05-12 18:14:58+00:00,I wish the game was on Saturday to just get this shit over with. #BleedGreen,,2
https://twitter.com/edaddydeuce/status/1657463501231738881,2023-05-13 19:11:07+00:00,Tomorrow ⁦@jaytatum0⁩ is going to put on a performance for the ages. Mothers Day with his Mom court side as always . #bleedgreen https://t.co/KmBnaN2Dwv,,2
https://twitter.com/troslog/status/1657081461613424640,2023-05-12 17:53:02+00:00,@sportsreiter Tatum coming thru from the disaster of the first 3 qtr to deliver in the 4th to force a game 7 back in Garden on Sunday! #BleedGreen https://t.co/zTswux4e9R,,2
https://twitter.com/Jennife55216657/status/1657153834609721347,2023-05-12 22:40:37+00:00,"All I want for Mothers Day is for y’all to win!!! 
#BleedGreen",,2
https://twitter.com/IanSteeleABC6/status/1657453531614388225,2023-05-13 18:31:30+00:00,Marcus Smart asked about his Joe Mazzulla comments the other day. @abc6 #bleedgreen #nba #nbaplayoffs https://t.co/Lma9TeMR9I,,2
https://twitter.com/danielleriley3/status/1657074276699078676,2023-05-12 17:24:29+00:00,"Hey @jaytatum0 you dropped this 👑 

#CelticsNation #NBAPlayoffs #BleedGreen #JaysonTatum","New York, USA",2
https://twitter.com/pizzerobailarin/status/1657514705286733824,2023-05-13 22:34:35+00:00,@C0urtneyDanvers This picture of them jays smoking that Philadelphia pack will live rent free in my head forever #BleedGreen,,2
https://twitter.com/kathirrk303/status/1657430844620042240,2023-05-13 17:01:21+00:00,im rocking with boston the rest of these playoffs #BleedGreen,,2
https://twitter.com/MD1Hunnid/status/1657111163618971658,2023-05-12 19:51:03+00:00,"Get ready to experience the ultimate adrenaline rush because Game 7 is about to blow our minds! The fans are going to ignite TD Garden with their energy, and I can hardly contain my excitement! Lets go, lets go, lets go!! 🏀🔥🙌 #Game7 #Playoffs
#BleedGreen","Newton, MA",2
https://twitter.com/Negriet/status/1657404353605410818,2023-05-13 15:16:05+00:00,"Entonces sólo faltamos nosotros en la final. Lo bueno se hace esperar. 

#BleedGreen",,2
https://twitter.com/BostonStrongBR/status/1657038701103333378,2023-05-12 15:03:07+00:00,"Sixers no garrafão:

 Jogo 5: 9-17 (52,9%)

 Jogo 6: 3-17 (17,6%)

🗞️: @StoolGreenie

#BleedGreen",,2
https://twitter.com/Deepnightpress/status/1657530960873660416,2023-05-13 23:39:11+00:00,"Pronostico Philadelphia 76ers vs Boston Celtics Gara 7 Playoff NBA 14-05-23 #BleedGreen #BrotherlyLove #NBA #bettingtips #basketball #FreePicks #NBAPicks #NBATwitter #Pronostici365 #NBAPick #NBAPredictions #GamblingTwitter #NBATwitter #NBAPlayoffs 

https://t.co/ZCxMhkYyDY https://t.co/9q3IVlJoFI",,2
https://twitter.com/IanSteeleABC6/status/1657396771239100418,2023-05-13 14:45:57+00:00,"Game 7 vs. the 76ers on 6! @ABC6 that is. 

@abc6 #bleedgreen #nba #nbaplayoffs",,2
https://twitter.com/jefbanks/status/1657127943309611010,2023-05-12 20:57:44+00:00,"Good luck to both teams, and their fans, in Game 7!

May the team that plays the best, win!

Be safe out there.  I love you all.  Do great things. 

Stay humble.  Keep grinding. And...

... #BleedGreen",,2
https://twitter.com/its_a_ohtay/status/1657526473811546112,2023-05-13 23:21:21+00:00,My anxiety is already through the roof for game 7 tomorrow 😭 #BleedGreen #celtics #NBAPlayoffs https://t.co/G3C7RPK2Cl,,2
https://twitter.com/frombcntoboston/status/1657403872082534400,2023-05-13 15:14:10+00:00,"1 day, strength, hope and passion!
#BleedGreen #roadto18☘️ https://t.co/F1xVLtF4cj",,2
https://twitter.com/bettornetwork/status/1657042269327720450,2023-05-12 15:17:18+00:00,"🔴 COMING UP

@SportsbkConsig joins @MarcMalusis &amp; @keithirizarry at 11:30am ET!

#BleedGreen forces Game 7 back in Boston, #WeAreTheValley implodes with season on the line for 2nd straight year, #NewYorkForever &amp; #DubNation try to stay alive + MORE! #NBAPlayoffs #StanleyCup",,2
https://twitter.com/pizzerobailarin/status/1657520680118939649,2023-05-13 22:58:20+00:00,"Vine a cambiarle el cristal al teléfono y vean nomás la perfección que me encontré, mi vida está completa #BleedGreen @celtics https://t.co/bK5y5UoSLg",,2
https://twitter.com/0nebobby/status/1657119045609574427,2023-05-12 20:22:22+00:00,"Das ist mein ehemaliger DPOY!!!!!☘️☘️☘️☘️

#BleedGreen #Celtics #BeatPHILA #NBAPlayoffs #UnfinishedBusiness",,2
https://twitter.com/taylormannix103/status/1657051908958302208,2023-05-12 15:55:36+00:00,"Late addition to today's show:

@KeithSmithNBA will join us at 12:30 to recap last night's GM6 and discuss what the @celtics have to do in GM7 to advance. #BleedGreen",,1
https://twitter.com/D0Y0UGETDEJAVU/status/1657242545800314880,2023-05-13 04:33:07+00:00,#BleedGreen,,1
https://twitter.com/slxt4jt/status/1657256921827618817,2023-05-13 05:30:15+00:00,@jond2546 Always! #BleedGreen,,1
https://twitter.com/ItsMeEeth/status/1657233310437851136,2023-05-13 03:56:25+00:00,@BriMarieD Most of all thank you for being a stand up woman in the sports industry. I am so beyond thankful that you represent the good in our fanbase. #BleedGreen,,1
https://twitter.com/auliver_olsen/status/1657236312326553600,2023-05-13 04:08:21+00:00,I would lover nothing more than a Lakers vs Celtics finals to prove we are the best franchise in NBA history!! #BleedGreen,,1
https://twitter.com/KeithGrant09/status/1657073980291809291,2023-05-12 17:23:18+00:00,@hibritty #KeepPounding &amp; #BleedGreen,,1
https://twitter.com/GxlDeCurry/status/1657240062482960384,2023-05-13 04:23:15+00:00,@Don_Stephen30 #BringItIn #BleedGreen #HEATCulture #ForTheLoveOfPhilly,,1
https://twitter.com/KWAPT/status/1657254786184486912,2023-05-13 05:21:45+00:00,"@awfulannouncing So G7 on Sunday should be Jackson, Breen &amp; Van Gundy right? They’re awful in their own right but I can’t take Doris Burke again. #BleedGreen #BrotherlyLove",,1
https://twitter.com/donovanjake/status/1657049133872447489,2023-05-12 15:44:34+00:00,The fellas #BleedGreen https://t.co/Rb53lgaSc1,,1
https://twitter.com/JoshConnolly69/status/1657251699449274373,2023-05-13 05:09:30+00:00,I have faith that my team will show up on Sunday and come out with a W and move onto the ECF ☘️💪🙏 #BleedGreen https://t.co/RSiT95505O,,1
https://twitter.com/Venice_Itally/status/1657043332512509958,2023-05-12 15:21:31+00:00,@onmydayout Absolutely. We needed Game 6 to take this best season shot. #BleedGreen,,1
https://twitter.com/Tennesota/status/1657067042439036948,2023-05-12 16:55:44+00:00,I hope these two kings are living it up today after carrying the fight in Philly last night #BleedGreen https://t.co/OEi0ZGimoj,,1
https://twitter.com/T_Haque77/status/1657065795292102679,2023-05-12 16:50:47+00:00,"No bullshit like it’s the fucking playoffs, turn tF up.
Rich yuppies that aren’t true fans needa donate their tickets to some Real Ones. 
#BleedGreen🏆",,1
https://twitter.com/tm_42_/status/1657246201727827968,2023-05-13 04:47:39+00:00,"Congrats to the Lakers, impressive to knockout the champs in 6.

Let’s go win this game 7 C’s ☘️ #BleedGreen","San Diego, CA",1
